vendorid,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,ratecodeid,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type,trip_type
2,2015-02-10T08:46:15.000,2015-02-10T08:59:50.000,N,1,-73.828262329101563,40.693958282470703,-73.776329040527344,40.645347595214844,1,5.95,19,0,0.5,4.75,0,0.3,24.55,1,1
2,2015-01-09T15:45:22.000,2015-01-09T15:54:32.000,N,1,-73.985671997070313,40.669933319091797,-73.998367309570312,40.679828643798828,3,1.15,7.5,0,0.5,1.5,0,0.3,9.8,1,1
2,2015-01-16T22:07:38.000,2015-01-16T22:14:25.000,N,1,-73.892570495605469,40.746658325195313,-73.909294128417969,40.736202239990234,1,1.74,7.5,0.5,0.5,0,0,0.3,8.8,2,1
2,2015-02-11T20:12:29.000,2015-02-11T20:16:39.000,N,1,-73.952033996582031,40.714122772216797,-73.957847595214844,40.710945129394531,1,0.5,5,0.5,0.5,0,0,0.3,6.3,2,1
2,2015-02-26T10:42:27.000,2015-02-26T10:57:30.000,N,1,-73.89410400390625,40.750774383544922,-73.912811279296875,40.755722045898437,2,1.8,11,0,0.5,0,0,0.3,11.8,2,1
1,2015-02-02T18:46:40.000,2015-02-02T18:58:08.000,N,1,-73.925422668457031,40.761699676513672,-73.915641784667969,40.749153137207031,1,1.3,8.5,1,0.5,0,0,0.3,10.3,2,1
2,2015-02-17T05:04:16.000,2015-02-17T05:34:04.000,N,1,-73.927223205566406,40.692600250244141,-73.918312072753906,40.651378631591797,1,3.47,17,0.5,0.5,0,0,0.3,18.3,1,1
2,2015-01-05T12:58:10.000,2015-01-05T13:04:51.000,N,1,-73.944419860839844,40.807327270507813,-73.960868835449219,40.806556701660156,1,1.29,6.5,0,0.5,0,0,0.3,7.3,2,1
2,2015-02-12T23:28:39.000,2015-02-12T23:35:14.000,N,1,-73.943794250488281,40.746570587158203,-73.928382873535156,40.737293243408203,1,1.64,7.5,0.5,0.5,0,0,0.3,8.8,2,1
1,2015-02-19T19:41:48.000,2015-02-19T19:58:32.000,N,1,-73.937156677246094,40.804126739501953,-73.880416870117187,40.809806823730469,1,3.6,15,0.5,0.5,0,0,0.3,16.3,1,1
1,2015-02-03T14:42:42.000,2015-02-03T14:46:07.000,N,1,-73.992057800292969,40.690689086914063,-73.997917175292969,40.687492370605469,1,0.5,4,0,0.5,0,0,0.3,4.8,1,1
2,2015-02-12T17:38:30.000,2015-02-12T17:40:33.000,N,1,-73.884246826171875,40.749156951904297,-73.882095336914063,40.745098114013672,1,0.41,3.5,1,0.5,0,0,0.3,5.3,2,1
2,2015-02-24T17:39:08.000,2015-02-24T17:54:11.000,N,1,-73.920646667480469,40.756992340087891,-73.902565002441406,40.770397186279297,5,1.78,11,1,0.5,0,0,0.3,12.8,1,1
2,2015-02-08T14:04:49.000,2015-02-08T14:16:00.000,N,1,-73.94439697265625,40.809165954589844,-73.930496215820313,40.816307067871094,1,1.55,9,0,0.5,0,0,0.3,9.8,2,1
2,2015-02-24T16:58:10.000,2015-02-24T17:05:47.000,N,1,-73.917671203613281,40.825416564941406,-73.92730712890625,40.818733215332031,1,0.87,7,1,0.5,0,0,0.3,8.8,2,1
2,2015-02-08T06:40:12.000,2015-02-08T06:49:22.000,N,1,-73.91802978515625,40.742893218994141,-73.869781494140625,40.7340087890625,1,2.72,10.5,0,0.5,0,0,0.3,11.3,2,1
1,2015-01-06T14:16:47.000,2015-01-06T14:26:49.000,N,1,-73.861892700195312,40.750164031982422,-73.873062133789063,40.735618591308594,1,1.6,8,0,0.5,0,0,0.3,8.8,2,1
2,2015-02-04T11:09:51.000,2015-02-04T11:38:25.000,N,1,-73.961685180664063,40.7183837890625,-73.983329772949219,40.687900543212891,1,3.79,20,0,0.5,4.16,0,0.3,24.96,1,1
1,2015-02-12T19:05:00.000,2015-02-12T19:15:29.000,N,1,-73.876724243164063,40.748527526855469,-73.883010864257813,40.731220245361328,1,1.7,8.5,1,0.5,0,0,0.3,10.3,2,1
2,2015-02-16T11:43:01.000,2015-02-16T12:03:06.000,N,1,-73.953437805175781,40.714195251464844,-73.955024719238281,40.689067840576172,1,3.22,15.5,0,0.5,3.26,0,0.3,19.56,1,1
2,2015-02-20T08:08:20.000,2015-02-20T08:12:34.000,N,1,-73.949966430664063,40.785556793212891,-73.952423095703125,40.789642333984375,1,0.43,4.5,0,0.5,1.06,0,0.3,6.36,1,1
1,2015-02-13T19:49:20.000,2015-02-13T19:53:49.000,N,1,-73.994895935058594,40.684577941894531,-74.00347900390625,40.680717468261719,2,0.7,5,1,0.5,0,0,0.3,6.8,2,1
1,2015-02-28T14:53:21.000,2015-02-28T15:03:08.000,N,1,-73.948837280273438,40.801811218261719,-73.968917846679688,40.799293518066406,1,1.8,8.5,0,0.5,1.2,0,0.3,10.5,1,1
1,2015-02-08T03:23:56.000,2015-02-08T03:27:08.000,N,1,-73.9619140625,40.715862274169922,-73.96258544921875,40.708503723144531,1,0.7,4.5,0.5,0.5,0,0,0.3,5.8,2,1
2,2015-02-23T18:06:31.000,2015-02-23T18:14:59.000,N,1,-73.920486450195313,40.685138702392578,-73.94207763671875,40.689197540283203,1,1.51,7.5,1,0.5,0,0,0.3,9.3,2,1
2,2015-02-23T23:45:44.000,2015-02-23T23:48:14.000,N,1,-73.881134033203125,40.747966766357422,-73.88916015625,40.747173309326172,1,0.39,3.5,0.5,0.5,0,0,0.3,4.8,2,1
2,2015-02-21T17:01:09.000,2015-02-21T17:11:16.000,N,1,-73.93829345703125,40.848400115966797,-73.944869995117187,40.828758239746094,1,2.02,9,0,0.5,0,0,0,9.5,2,1
1,2015-02-24T20:20:00.000,2015-02-24T20:35:26.000,N,1,-73.997825622558594,40.683097839355469,-73.953506469726563,40.730308532714844,2,6.1,19.5,0.5,0.5,0,0,0.3,20.8,2,1
2,2015-02-06T17:48:44.000,2015-02-06T18:35:29.000,N,1,-73.944717407226563,40.823432922363281,-73.992576599121094,40.742996215820313,3,8.35,31.5,1,0.5,0,0,0.3,33.3,2,1
2,2015-01-02T23:13:24.000,2015-01-02T23:17:55.000,N,1,-73.947273254394531,40.808650970458984,-73.936424255371094,40.809833526611328,2,0.81,5,0.5,0.5,0,0,0.3,6.3,1,1
1,2015-02-15T23:19:58.000,2015-02-15T23:34:32.000,N,1,-73.94732666015625,40.799411773681641,-73.936729431152344,40.844696044921875,1,4.4,15.5,0.5,0.5,0,0,0.3,16.8,2,1
1,2015-02-28T17:37:27.000,2015-02-28T17:45:45.000,N,1,-73.969123840332031,40.695884704589844,-73.947952270507813,40.714351654052734,1,2,9,0,0.5,1.95,0,0.3,11.75,1,1
2,2015-01-24T20:41:07.000,2015-01-24T20:51:41.000,N,1,-73.937721252441406,40.792888641357422,-73.879173278808594,40.832626342773437,1,4.67,14.5,0.5,0.5,0,0,0.3,15.8,2,1
1,2015-02-21T18:01:38.000,2015-02-21T18:08:31.000,N,1,-73.868568420410156,40.749252319335938,-73.865776062011719,40.741436004638672,1,0.7,6,0,0.5,0,0,0.3,6.8,2,1
2,2015-01-28T19:25:07.000,2015-01-28T19:25:34.000,N,1,-73.958274841308594,40.816013336181641,-73.958343505859375,40.815975189208984,1,0,2.5,1,0.5,0,0,0.3,4.3,2,1
1,2015-02-23T23:33:52.000,2015-02-23T23:41:39.000,N,1,-73.938796997070313,40.805088043212891,-73.950149536132813,40.815166473388672,1,1.7,8,0.5,0.5,1.85,0,0.3,11.15,1,1
2,2015-01-16T14:34:02.000,2015-01-16T15:08:29.000,N,1,-73.953285217285156,40.735305786132812,-73.997695922851562,40.729339599609375,1,5.12,24.5,0,0.5,6.12,0,0.3,31.42,1,1
2,2015-02-28T01:05:27.000,2015-02-28T01:13:24.000,N,1,-73.883232116699219,40.747718811035156,-73.876472473144531,40.760234832763672,1,1.4,8,0.5,0.5,0,0,0.3,9.3,2,1
2,2015-02-17T19:04:32.000,2015-02-17T19:19:09.000,N,1,-73.9871826171875,40.691551208496094,-73.952903747558594,40.735591888427734,1,5.03,17,1,0.5,0,0,0.3,18.8,2,1
2,2015-02-12T22:03:03.000,2015-02-12T22:09:40.000,N,1,-73.96112060546875,40.806873321533203,-73.956672668457031,40.801475524902344,1,0.77,6,0.5,0.5,1,0,0.3,8.3,1,1
2,2015-02-21T03:27:32.000,2015-02-21T03:51:03.000,N,1,-73.888076782226563,40.747276306152344,-73.855575561523438,40.711162567138672,1,4.5,18,0.5,0.5,0,0,0.3,19.3,2,1
2,2015-02-17T04:48:07.000,2015-02-17T05:15:42.000,N,1,-73.958343505859375,40.717338562011719,-73.870826721191406,40.773960113525391,1,7.5,24.5,0.5,0.5,3,0,0.3,28.8,1,1
2,2015-02-09T11:31:55.000,2015-02-09T11:45:15.000,N,1,-73.881507873535156,40.742141723632813,-73.929443359375,40.746326446533203,1,2.87,11.5,0,0.5,0,0,0.3,12.3,2,1
2,2015-02-10T18:31:20.000,2015-02-10T18:35:27.000,N,1,-73.918190002441406,40.826000213623047,-73.910781860351563,40.830757141113281,1,0.66,4.5,1,0.5,0,0,0.3,6.3,1,1
2,2015-02-21T13:54:34.000,2015-02-21T14:35:21.000,N,1,-73.958786010742187,40.815216064453125,-73.965065002441406,40.759521484375,1,4.95,27,0,0.5,3.2,0,0.3,31,1,1
2,2015-02-11T14:31:02.000,2015-02-11T14:36:23.000,N,1,-73.94281005859375,40.836841583251953,-73.937088012695313,40.839649200439453,1,0.53,5,0,0.5,0,0,0.3,5.8,2,1
2,2015-02-16T23:07:15.000,2015-02-16T23:23:02.000,N,1,-73.957847595214844,40.721897125244141,-73.931037902832031,40.699375152587891,1,3.3,13,0.5,0.5,3.58,0,0.3,17.88,1,1
2,2015-02-11T11:55:39.000,2015-02-11T12:20:08.000,N,1,-73.941658020019531,40.700595855712891,-73.904365539550781,40.646995544433594,1,5.14,19.5,0,0.5,0,0,0.3,20.3,2,1
1,2015-02-06T15:23:10.000,2015-02-06T15:31:49.000,N,1,-73.902511596679688,40.862735748291016,-73.918312072753906,40.864215850830078,1,0.8,7,0,0.5,0,0,0.3,7.8,2,1
2,2015-02-28T15:14:40.000,2015-02-28T15:20:24.000,N,1,-73.95941162109375,40.80938720703125,-73.9547119140625,40.807472229003906,1,0.7,5.5,0,0.5,0,0,0.3,6.3,2,1
2,2015-02-12T09:11:47.000,2015-02-12T09:18:05.000,N,1,-73.917625427246094,40.806938171386719,-73.912948608398438,40.802387237548828,1,0.7,5.5,0,0.5,0,0,0.3,6.3,2,1
1,2015-02-27T18:07:25.000,2015-02-27T18:10:23.000,N,1,-73.924087524414063,40.74395751953125,-73.933280944824219,40.744976043701172,1,0.5,4.5,1,0.5,0,0,0.3,6.3,2,1
1,2015-02-19T12:54:43.000,2015-02-19T12:57:41.000,N,1,-73.918815612792969,40.759212493896484,-73.917633056640625,40.764755249023438,1,0.5,4,0,0.5,0,0,0.3,4.8,2,1
2,2015-02-08T17:17:29.000,2015-02-08T17:34:38.000,N,1,-73.919174194335938,40.758872985839844,-73.929977416992188,40.756740570068359,1,2.25,12.5,0,0.5,0,0,0.3,13.3,2,1
2,2015-02-14T17:03:05.000,2015-02-14T17:06:45.000,N,1,-73.9622802734375,40.80487060546875,-73.960960388183594,40.811710357666016,1,0.63,4.5,0,0.5,1.06,0,0.3,6.36,1,1
2,2015-02-19T11:29:38.000,2015-02-19T11:59:43.000,N,1,-73.96685791015625,40.676288604736328,-74.002548217773438,40.726192474365234,1,4.4,22,0,0.5,4.56,0,0.3,27.36,1,1
2,2015-02-14T22:19:16.000,2015-02-14T22:25:36.000,N,1,-73.945518493652344,40.807910919189453,-73.961540222167969,40.813152313232422,1,1.17,6,0.5,0.5,0,0,0.3,7.3,1,1
1,2015-02-05T12:10:14.000,2015-02-05T12:33:32.000,N,1,-73.961906433105469,40.805339813232422,-73.951629638671875,40.776054382324219,2,3,16,0,0.5,0,0,0.3,16.8,2,1
2,2015-02-28T23:50:48.000,2015-03-01T00:05:35.000,N,1,-73.957664489746094,40.730186462402344,-73.903709411621094,40.753707885742187,1,5.39,18,0.5,0.5,0,0,0.3,19.3,2,1
2,2015-02-16T09:17:03.000,2015-02-16T09:21:49.000,N,1,-73.942794799804687,40.79425048828125,-73.936920166015625,40.809989929199219,1,1.34,6,0,0.5,0,0,0.3,6.8,2,1
2,2015-02-06T18:42:29.000,2015-02-06T18:49:59.000,N,1,-73.957901000976563,40.717750549316406,-73.944862365722656,40.726581573486328,1,0.95,6.5,1,0.5,1.66,0,0.3,9.96,1,1
1,2015-02-22T14:07:56.000,2015-02-22T14:11:00.000,N,1,-73.947769165039063,40.795963287353516,-73.94464111328125,40.807559967041016,1,1,5,0,0.5,1,0,0.3,6.8,1,1
1,2015-02-05T07:51:22.000,2015-02-05T07:59:52.000,N,1,-73.934257507324219,40.853290557861328,-73.940994262695313,40.839664459228516,1,1,7,0,0.5,0,0,0.3,7.8,2,1
2,2015-02-15T12:16:36.000,2015-02-15T12:38:50.000,N,1,-73.948097229003906,40.824623107910156,-73.828071594238281,40.865047454833984,6,11.5,33.5,0,0.5,0,0,0.3,34.3,1,1
1,2015-02-11T18:49:51.000,2015-02-11T18:58:29.000,N,1,-73.942695617675781,40.754127502441406,-73.922615051269531,40.755378723144531,1,1.3,7.5,1,0.5,0,0,0.3,9.3,2,1
2,2015-02-04T04:08:26.000,2015-02-04T04:11:50.000,N,1,-73.95782470703125,40.671005249023438,-73.950469970703125,40.659515380859375,1,1.13,5.5,0.5,0.5,0,0,0.3,6.8,2,1
1,2015-02-25T10:48:42.000,2015-02-25T10:51:52.000,N,1,-73.953056335449219,40.735488891601563,-73.959114074707031,40.728763580322266,1,0.8,4.5,0,0.5,2,0,0.3,7.3,1,1
2,2015-02-10T10:24:14.000,2015-02-10T11:06:58.000,N,1,-73.981155395507813,40.681488037109375,-73.782371520996094,40.644161224365234,1,18.24,54.5,0,0.5,8,0,0.3,63.3,1,1
2,2015-02-28T22:01:17.000,2015-02-28T22:24:07.000,N,1,-73.926651000976562,40.757492065429688,-73.94775390625,40.694793701171875,1,8.83,27.5,0.5,0.5,0,0,0.3,28.8,2,1
2,2015-02-26T19:17:29.000,2015-02-26T19:22:41.000,N,1,-73.993148803710938,40.692768096923828,-74.002128601074219,40.684917449951172,1,0.93,5,1,0.5,1.36,0,0.3,8.16,1,1
1,2015-02-06T19:41:17.000,2015-02-06T19:47:53.000,N,1,-73.963706970214844,40.676525115966797,-73.958877563476562,40.683147430419922,1,0.9,6.5,1,0.5,0,0,0.3,8.3,2,1
2,2015-02-23T01:33:46.000,2015-02-23T02:01:28.000,N,5,-73.809768676757813,40.6981201171875,-73.977043151855469,40.73248291015625,1,10.65,58,0,0.5,11.76,0,0.3,70.56,1,1
2,2015-02-06T22:23:26.000,2015-02-06T22:31:36.000,N,1,-73.912681579589844,40.756046295166016,-73.918807983398438,40.737785339355469,1,1.85,8,0.5,0.5,0,0,0.3,9.3,1,1
2,2015-02-22T12:27:48.000,2015-02-22T12:48:41.000,N,1,-73.950645446777344,40.8060302734375,-73.963973999023438,40.765151977539062,1,3.61,16.5,0,0.5,0,0,0.3,17.3,1,1
1,2015-02-05T08:01:22.000,2015-02-05T08:22:50.000,N,1,-73.869659423828125,40.749488830566406,-73.9078369140625,40.777618408203125,2,3.5,16.5,0,0.5,0,0,0.3,17.3,2,1
1,2015-02-16T17:23:57.000,2015-02-16T17:25:51.000,N,1,-73.870674133300781,40.749153137207031,-73.877212524414063,40.748409271240234,4,0.3,3.5,0,0.5,0,0,0.3,4.3,2,1
2,2015-02-08T02:12:44.000,2015-02-08T02:24:53.000,N,1,-73.952537536621094,40.8031005859375,-73.942276000976563,40.833705902099609,2,2.87,11.5,0.5,0.5,0,0,0.3,12.8,2,1
1,2015-02-03T20:42:39.000,2015-02-03T20:56:58.000,N,1,-73.963668823242188,40.692047119140625,-73.956581115722656,40.747524261474609,1,4.7,15.5,0.5,0.5,0,0.5,0.3,17.3,2,1
2,2015-02-24T12:53:49.000,2015-02-24T13:00:57.000,N,1,-73.883766174316406,40.747585296630859,-73.895118713378906,40.75067138671875,1,0.96,6.5,0,0.5,0,0,0.3,7.3,2,1
1,2015-02-16T21:12:51.000,2015-02-16T21:25:20.000,N,1,-73.989814758300781,40.702556610107422,-73.964454650878906,40.682952880859375,1,2.5,10.5,0.5,0.5,2.35,0,0.3,14.15,1,1
2,2015-02-17T14:10:19.000,2015-02-17T14:20:44.000,N,1,-73.991630554199219,40.68505859375,-73.996833801269531,40.680423736572266,1,0.98,8,0,0.5,0,0,0.3,8.8,2,1
2,2015-02-07T12:01:30.000,2015-02-07T12:23:53.000,N,1,-73.941291809082031,40.813266754150391,-73.971710205078125,40.794563293457031,1,2.77,15.5,0,0.5,3.88,0,0.3,20.18,1,1
2,2015-02-20T19:10:05.000,2015-02-20T19:27:03.000,N,1,-73.951263427734375,40.666328430175781,-73.961471557617188,40.719223022460938,1,4.11,15.5,1,0.5,0,0,0.3,17.3,2,1
1,2015-02-24T21:49:53.000,2015-02-24T21:57:24.000,N,1,-73.807693481445313,40.700187683105469,-73.814399719238281,40.709651947021484,1,1.3,7,0.5,0.5,1.65,0,0.3,9.95,1,1
2,2015-02-09T19:54:05.000,2015-02-09T20:00:48.000,N,1,-73.950126647949219,40.722011566162109,-73.954399108886719,40.708026885986328,1,1.32,7,1,0.5,0,0,0.3,8.8,2,1
2,2015-02-01T18:19:19.000,2015-02-01T18:21:48.000,N,1,-73.914100646972656,40.753532409667969,-73.912727355957031,40.757076263427734,1,0.36,3.5,0,0.5,1.29,0,0.3,5.59,1,1
1,2015-01-04T15:02:27.000,2015-01-04T15:32:31.000,N,1,-73.944511413574219,40.834800720214844,-73.946388244628906,40.835983276367188,1,4.3,22,0,0.5,7,0,0.3,29.8,1,1
1,2015-02-19T22:44:59.000,2015-02-19T22:49:35.000,N,1,-73.958358764648438,40.701740264892578,-73.957122802734375,40.705902099609375,1,0.4,4.5,0.5,0.5,0,0,0.3,5.8,1,1
1,2015-02-13T23:41:06.000,2015-02-13T23:47:08.000,N,1,-73.957412719726563,40.711902618408203,-73.948089599609375,40.709819793701172,1,0.8,5.5,0.5,0.5,0,0,0.3,6.8,2,1
2,2015-02-01T13:40:18.000,2015-02-01T13:50:58.000,N,1,-73.972282409667969,40.689632415771484,-73.992599487304688,40.694198608398437,1,1.33,8.5,0,0.5,0,0,0.3,9.3,2,1
2,2015-01-11T11:25:14.000,2015-01-11T11:31:19.000,N,1,-73.887985229492188,40.743637084960938,-73.9033203125,40.747959136962891,1,1.09,6,0,0.5,0,0,0.3,6.8,2,1
1,2015-01-17T01:49:25.000,2015-01-17T01:50:59.000,N,1,-73.961311340332031,40.716632843017578,-73.956764221191406,40.720867156982422,1,0.3,3.5,0.5,0.5,0,0,0.3,4.8,2,1
2,2015-02-12T21:12:05.000,2015-02-12T21:17:59.000,N,1,-73.884628295898437,40.747608184814453,-73.892646789550781,40.741767883300781,1,0.78,5.5,0.5,0.5,0,0,0.3,6.8,2,1
2,2015-02-03T16:43:24.000,2015-02-03T16:58:20.000,N,1,-73.946037292480469,40.821315765380859,-73.924919128417969,40.817958831787109,1,1.27,10.5,1,0.5,0,0,0.3,12.3,2,1
2,2015-02-23T18:54:11.000,2015-02-23T18:56:39.000,N,1,-73.916938781738281,40.761493682861328,-73.912467956542969,40.762912750244141,1,0.38,3.5,1,0.5,0,0,0.3,5.3,2,1
1,2015-02-14T01:44:47.000,2015-02-14T01:56:24.000,N,1,-73.987045288085938,40.693645477294922,-73.967010498046875,40.693935394287109,1,2.3,10.5,0.5,0.5,0,0,0.3,11.8,3,1
2,2015-02-20T19:37:08.000,2015-02-20T20:05:18.000,N,1,-73.938247680664063,40.811992645263672,-73.906570434570313,40.823963165283203,1,6.2,23.5,1,0.5,0,0,0.3,25.3,2,1
2,2015-02-27T22:02:39.000,2015-02-27T22:27:28.000,N,1,-73.938728332519531,40.805801391601563,-74.010139465332031,40.732295989990234,1,8.52,27,0.5,0.5,5.66,0,0.3,33.96,1,1
1,2015-01-15T15:05:58.000,2015-01-15T15:13:30.000,N,1,-73.937820434570313,40.818473815917969,-73.944343566894531,40.827304840087891,1,1,6.5,0,0.5,1.45,0,0.3,8.75,1,1
1,2015-02-10T17:12:05.000,2015-02-10T17:21:18.000,N,1,-73.87713623046875,40.737617492675781,-73.857223510742187,40.730735778808594,1,1.5,8,1,0.5,0,0,0.3,9.8,2,1
2,2015-02-03T15:51:29.000,2015-02-03T15:55:57.000,N,1,-73.879806518554688,40.840091705322266,-73.8543701171875,40.842445373535156,1,1.38,6,0,0.5,0,0,0.3,6.8,2,1
2,2015-02-06T21:07:34.000,2015-02-06T21:13:26.000,N,1,-73.910003662109375,40.775623321533203,-73.890762329101563,40.768871307373047,1,1.32,6.5,0.5,0.5,0,0,0.3,7.8,2,1
1,2015-02-19T08:41:04.000,2015-02-19T08:49:17.000,N,1,-74.000633239746094,40.682994842529297,-73.989707946777344,40.702468872070313,1,1.9,8.5,0,0.5,1.85,0,0.3,11.15,1,1
2,2015-02-10T06:02:51.000,2015-02-10T06:13:52.000,N,1,-73.986007690429688,40.689876556396484,-73.963676452636719,40.678462982177734,1,2.14,10,0,0.5,0,0,0.3,10.8,2,1
2,2015-02-26T10:23:11.000,2015-02-26T10:29:31.000,N,1,-73.802986145019531,40.676898956298828,-73.782623291015625,40.644081115722656,1,3.39,11.5,0,0.5,0,0,0.3,12.3,2,1
2,2015-02-20T17:44:58.000,2015-02-20T18:01:37.000,N,1,-73.880821228027344,40.735641479492188,-73.874847412109375,40.760543823242188,1,2.5,12.5,1,0.5,1,0,0.3,15.3,1,1
2,2015-02-21T22:29:57.000,2015-02-21T22:35:09.000,N,1,-73.932571411132812,40.856952667236328,-73.927284240722656,40.865554809570313,1,0.85,5.5,0.5,0.5,0,0,0.3,6.8,2,1
2,2015-02-28T18:45:28.000,2015-02-28T18:56:11.000,N,1,-73.9384765625,40.813156127929688,-73.95794677734375,40.820415496826172,1,1.77,9,0,0.5,0,0,0.3,9.8,2,1
2,2015-02-16T18:06:57.000,2015-02-16T18:15:19.000,N,1,-73.951545715332031,40.723640441894531,-73.945518493652344,40.711467742919922,1,1.05,7,0,0.5,1.56,0,0.3,9.36,1,1
2,2015-01-27T18:47:24.000,2015-01-27T18:59:47.000,N,1,-73.890853881835938,40.747081756591797,-73.887054443359375,40.751495361328125,1,0.94,7,1,0.5,0,0,0.3,8.8,2,1
2,2015-02-26T15:31:18.000,2015-02-26T15:55:59.000,N,1,-73.99432373046875,40.681011199951172,-74.00994873046875,40.606132507324219,1,8.47,27,0,0.5,2,0,0.3,29.8,1,1
2,2015-02-21T09:46:55.000,2015-02-21T09:56:13.000,N,1,-73.972862243652344,40.681224822998047,-73.986259460449219,40.677192687988281,2,1.77,8.5,0,0.5,1.86,0,0.3,11.16,1,1
2,2015-02-25T19:45:04.000,2015-02-25T20:03:23.000,N,1,-73.851783752441406,40.834312438964844,-73.905235290527344,40.838348388671875,1,3.66,14.5,1,0.5,0,0,0.3,16.3,1,1
2,2015-02-24T16:14:41.000,2015-02-24T16:22:53.000,N,1,-73.942970275878906,40.836708068847656,-73.932266235351563,40.851398468017578,1,1.17,7,1,0.5,0,0,0.3,8.8,2,1
2,2015-01-04T14:55:42.000,2015-01-04T15:05:44.000,N,1,-73.936538696289063,40.849475860595703,-73.937240600585937,40.815925598144531,1,2.77,11.5,0,0.5,3,0,0.3,15.3,1,1
2,2015-02-01T22:53:36.000,2015-02-01T23:15:20.000,N,1,-73.911842346191406,40.775241851806641,-73.795890808105469,40.728843688964844,1,10.55,30.5,0.5,0.5,9.3,0,0.3,41.1,1,1
2,2015-02-16T00:01:00.000,2015-02-16T00:15:09.000,N,1,-73.892349243164062,40.860626220703125,-73.863967895507813,40.889408111572266,1,3.42,13,0.5,0.5,0,0,0.3,14.3,2,1
2,2015-02-24T18:28:11.000,2015-02-24T18:36:02.000,N,1,-73.987220764160156,40.695858001708984,-73.980377197265625,40.69964599609375,1,0.61,6.5,1,0.5,0,0,0.3,8.3,1,1
2,2015-02-13T22:19:28.000,2015-02-13T22:29:46.000,N,1,-73.951995849609375,40.716018676757813,-73.96502685546875,40.679752349853516,2,2.89,11,0.5,0.5,2.46,0,0.3,14.76,1,1
2,2015-01-26T05:24:07.000,2015-01-26T05:34:15.000,N,5,-73.919151306152344,40.798698425292969,-73.872932434082031,40.774341583251953,1,5.35,50,0,0,10,0,0,60,1,2
2,2015-02-22T22:32:15.000,2015-02-22T22:35:40.000,N,1,-73.917839050292969,40.770267486572266,-73.933677673339844,40.774848937988281,3,0.89,5,0.5,0.5,0,0,0.3,6.3,2,1
1,2015-02-03T08:34:15.000,2015-02-03T08:41:31.000,N,1,-73.939743041992188,40.815448760986328,-73.930366516113281,40.831058502197266,1,1.6,7.5,0,0.5,0,0,0.3,8.3,2,1
2,2015-02-03T13:16:13.000,2015-02-03T13:50:31.000,N,1,-73.992996215820313,40.683002471923828,-73.991310119628906,40.755592346191406,1,5.83,24.5,0,0.5,0,0,0.3,25.3,1,1
2,2015-02-21T23:48:48.000,2015-02-21T23:55:51.000,N,1,-73.892112731933594,40.747066497802734,-73.915695190429687,40.75738525390625,2,1.43,7,0.5,0.5,1.5,0,0.3,9.8,1,1
1,2015-02-19T20:39:33.000,2015-02-19T20:50:01.000,N,5,-73.921012878417969,40.860420227050781,-73.937469482421875,40.845001220703125,1,2,8,0,0,0,0,0,8,2,2
2,2015-02-28T02:51:51.000,2015-02-28T02:58:10.000,N,1,-73.884597778320312,40.747646331787109,-73.870330810546875,40.738140106201172,1,1.41,6.5,0.5,0.5,0,0,0.3,7.8,2,1
2,2015-02-16T20:10:32.000,2015-02-16T20:16:34.000,N,1,-73.946197509765625,40.808059692382812,-73.935638427734375,40.800056457519531,1,1.25,6.5,0.5,0.5,0,0,0.3,7.8,2,1
1,2015-01-07T09:22:28.000,2015-01-07T09:31:50.000,N,1,-73.991668701171875,40.691684722900391,-74.007858276367188,40.712276458740234,1,2.5,10.5,0,0.5,3.3,0,0,14.3,1,1
2,2015-02-11T14:53:18.000,2015-02-11T15:04:42.000,N,1,-73.912078857421875,40.775245666503906,-73.924789428710938,40.768512725830078,1,0.92,8.5,0,0.5,1.86,0,0.3,11.16,1,1
2,2015-01-15T08:45:37.000,2015-01-15T09:31:07.000,N,1,-73.981353759765625,40.687126159667969,-74.25726318359375,40.584438323974609,1,24.61,67.5,0,0.5,15.85,11.75,0.3,95.9,1,1
2,2015-02-28T04:41:14.000,2015-02-28T04:49:37.000,N,1,-73.891639709472656,40.746631622314453,-73.867279052734375,40.770656585693359,1,4.03,13,0.5,0.5,0,0,0.3,14.3,2,1
2,2015-02-28T02:47:00.000,2015-02-28T03:02:12.000,N,1,-73.935859680175781,40.697036743164063,-73.981925964355469,40.698371887207031,1,2.65,12.5,0.5,0.5,0,0,0.3,13.8,2,1
1,2015-02-07T11:56:43.000,2015-02-07T12:33:46.000,N,1,-73.979827880859375,40.668964385986328,-73.957359313964844,40.722385406494141,1,5.5,25,0,0.5,0,0,0.3,25.8,2,1
2,2015-02-28T17:06:00.000,2015-02-28T17:06:11.000,N,5,-73.939125061035156,40.810703277587891,-73.939208984375,40.810592651367188,1,0.01,9,0,0,0,0,0,9,1,2
1,2015-01-23T08:27:22.000,2015-01-23T08:32:48.000,N,1,-73.92626953125,40.818374633789063,-73.920211791992188,40.831005096435547,1,1,6,0,0.5,1.7,0,0.3,8.5,1,1
